name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand
MSI PRO MP271A E2,429.0,709.0,12643.179999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,300.0,IPS,4.0,2.0736,Large,FullHD,1,0,MSI
ASRock Phantom Gaming PG27QRT2A,981.0,1236.0,24630.87,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,5000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,ASRock
Iiyama G-Master G2470HS-B1,442.0,628.0,11887.699999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Iiyama
Iiyama ProLite LH5575UHS-B2AG,3964.0,4691.0,96157.04999999999,54.6,3840.0,2160.0,1.7777777777777777,80.69257033268492,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,Iiyama
Samsung QM43C,2009.0,4730.0,74870.29,42.5,3840.0,2160.0,1.7777777777777777,103.66621976857874,60.0,4000,500.0,VA,8.0,8.2944,XLarge,4K,0,0,Samsung
Philips 328E1CA,1269.0,1644.0,32363.429999999997,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,2500,250.0,VA,4.0,8.2944,XLarge,4K,0,0,Philips
HP P27h G4,963.0,963.0,21397.86,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,HP
Philips 276B9,883.0,1573.0,27286.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Philips
LG UltraWide 34WQ75X,1872.0,2418.0,47661.899999999994,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,300.0,IPS,5.0,4.9536,XLarge,QHD,0,0,LG
Iiyama ProLite XU2792QSU-B6,799.0,889.0,18753.68,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
Samsung Odyssey G51C 27,680.0,888.0,17420.48,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,3000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Samsung
Lenovo ThinkVision P25i-30,703.0,1031.0,19264.739999999998,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,100.0,1300,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Lenovo
BenQ PD2705U,1529.0,2888.0,49072.869999999995,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1200,250.0,IPS,5.0,8.2944,Large,4K,0,0,BenQ
HP Z43,2626.0,2626.0,58349.719999999994,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1000,350.0,IPS,5.0,8.2944,XLarge,4K,0,0,HP
AOC 27E4CV,986.0,1596.0,28686.019999999997,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,300.0,IPS,4.0,2.0736,Large,FullHD,1,0,AOC
Viewsonic VA3820C,3199.0,3700.0,76647.89,37.5,3840.0,1600.0,2.4,110.93333333333334,75.0,2000,300.0,IPS,5.0,6.144,XLarge,QHD,0,0,Viewsonic
Dell Alienware AW2721D,3298.0,3298.0,73281.56,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,240.0,1000,450.0,IPS,1.0,3.6864,Large,QHD,1,0,Dell
Viewsonic VX3218-PC-MHD,799.0,1018.0,20186.87,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,165.0,4000,300.0,VA,4.0,2.0736,XLarge,FullHD,1,0,Viewsonic
Acer Vero B247Ybmiprx,1003.0,1909.0,32352.32,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Acer
LG UltraGear 27G850A,2101.0,3701.0,64460.219999999994,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,240.0,2000,450.0,IPS,1.0,8.2944,Large,4K,1,1,LG
HP OMEN 27q G2,1059.0,1312.0,26341.809999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,HP
Philips 16B1P3302D,697.0,1279.0,21953.36,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,75.0,700,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips
AOC Graphic Pro U32U3CV,2439.0,2879.0,59082.979999999996,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,342.715043074884,IPS,4.0,8.2944,Large,4K,0,0,AOC
Acer Vero B277Gbmiprzx,670.0,1229.0,21097.89,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.0,2.0736,Large,FullHD,0,0,Acer
HP X27qc,1516.0,1516.0,33685.52,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,3000,350.0,VA,4.0,3.6864,Large,QHD,1,0,HP
Viewsonic VX2779J-HD-PRO,723.0,866.0,17653.79,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Viewsonic
Lenovo T2324p,339.0,339.0,7532.58,23.0,1920.0,1080.0,1.7777777777777777,95.77857261227383,103.74406332453826,1000,250.0,IPS,7.0,2.0736,Small,FullHD,0,0,Lenovo
Philips 242S1AE,478.0,669.0,12743.17,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips
Philips 273V7QDSB,655.0,720.0,15276.25,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Philips
MSI PRO MP245V,329.0,387.0,7954.759999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,4000,300.0,VA,4.0,2.0736,Small,FullHD,0,0,MSI
Dell Plus S2722DC,911.0,1523.0,27041.739999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Dell
Dell P2421DC,2101.0,2101.0,46684.22,24.0,2560.0,1440.0,1.7777777777777777,122.3837316712388,60.0,1000,300.0,IPS,5.0,3.6864,Medium,QHD,0,0,Dell
Lenovo T32h-20,2039.0,2543.0,50906.02,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,60.0,1000,350.0,IPS,4.0,3.6864,XLarge,QHD,0,0,Lenovo
Asus TUF Gaming VG249QM5A,700.0,700.0,15554.0,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,240.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,Asus
Neovo MX-22,2988.0,5227.0,91268.65,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,60.0,1000,250.0,TN,3.0,2.0736,Small,FullHD,0,0,Neovo
Corsair XENEON 34WQHD240-C,5879.0,5920.0,131086.88999999998,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,240.0,1500000,250.0,OLED,1.0,4.9536,XLarge,QHD,1,0,Corsair
Asus VA27DCP,573.0,793.0,15176.259999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Asus
Asus HA2741A,3894.0,4848.0,97123.62,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,900,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Asus
Acer CB242YEbipr,478.0,526.0,11154.439999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer
Eizo FlexScan EV3240X,4699.0,6191.0,120987.9,31.5,3840.0,2560.0,1.5,146.51128992361606,103.74406332453826,2000,350.0,IPS,5.0,9.8304,Large,4K,0,0,Eizo
Fujitsu B27-9 TS QHD,1416.0,1470.0,32063.46,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,60.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Fujitsu
KOORUI G2741L,1177.0,1838.0,33496.65,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,160.0,1000,350.0,IPS,4.951367781155016,8.2944,Large,4K,1,1,KOORUI
Dell P2217,425.0,425.0,9443.5,22.0,1680.0,1050.0,1.6,90.05163807872212,60.0,1000,250.0,TN,5.0,1.764,Small,HD,0,0,Dell
Philips 221B8LJEB,396.0,442.0,9310.18,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,60.0,1000,250.0,TN,1.0,2.0736,Small,FullHD,0,0,Philips
AOC 24B3QA2,346.0,491.0,9299.07,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1300,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,AOC
LG UltraFine 27US500,803.0,912.0,19053.649999999998,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG
NEC V801,33900.0,45754.0,884955.94,80.0,1920.0,1080.0,1.7777777777777777,27.536339626028727,85.0,5000,460.0,Other,6.0,2.0736,XLarge,FullHD,0,0,NEC
Samsung ViewFinity S65TC 34,1890.0,3295.0,57605.35,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,350.0,VA,5.0,4.9536,XLarge,QHD,0,0,Samsung
Gigabyte M32QC,1199.0,1199.0,26641.78,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,165.0,3000,350.0,VA,4.0,3.6864,XLarge,QHD,1,0,Gigabyte
Dell Alienware AW2725DM,879.0,1141.0,22442.199999999997,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,Dell
Asus TUF Gaming VG259QR,1449.0,1449.0,32196.78,25.0,1920.0,1080.0,1.7777777777777777,88.11628680329193,165.0,1000,300.0,IPS,4.0,2.0736,Medium,FullHD,1,0,Asus
Asus BE279QFK,1206.0,1403.0,28985.989999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Asus
AOC U27B3M,613.0,975.0,17642.68,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,3500,300.0,VA,4.0,8.2944,Large,4K,0,0,AOC
Redragon Neapolis II,418.0,462.0,9776.8,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,3000,250.0,VA,7.0,2.0736,Small,FullHD,0,0,Redragon
BenQ Zowie XL2546X+,1799.0,2789.0,50972.68,24.1,1920.0,1080.0,1.7777777777777777,91.40693651793768,280.0,1000,320.0,TN,4.1020408163265305,2.0736,Medium,FullHD,1,0,BenQ
Viewsonic VG2756-4K,2051.0,2059.0,45662.1,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Viewsonic
LG 27U731SA,1234.0,1787.0,33563.31,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,LG
AOC U27P2CA,1162.0,1830.0,33241.119999999995,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,AOC
Dell Pro Plus P2425E,919.0,1229.0,23864.28,24.1,1920.0,1200.0,1.6,93.94835982131056,100.0,1500,300.0,IPS,8.0,2.304,Medium,FullHD,0,0,Dell
Samsung UH55F,15900.0,15900.0,353298.0,55.0,1920.0,1080.0,1.7777777777777777,40.05285763785997,75.0,4000,700.0,Other,8.0,2.0736,XLarge,FullHD,0,0,Samsung
Asus TUF Gaming VG27AQL1A,4259.0,4259.0,94634.98,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,170.0,1000,400.0,IPS,4.0,3.6864,Large,QHD,1,0,Asus
Acer Vero B247YEbmiprxv,487.0,718.0,13387.55,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer
Asus VY229Q,544.0,752.0,14398.56,21.45,1920.0,1080.0,1.7777777777777777,102.69963496887172,75.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Asus
Dell UltraSharp U4025QW,6058.0,8108.0,157384.25999999998,39.7,5120.0,2160.0,2.3703703703703702,139.9742467450862,120.0,2000,450.0,IPS,5.0,11.0592,XLarge,4K,1,1,Dell
Acer Nitro VG270UEbmiipx,611.0,822.0,15920.63,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Acer
LG 27BA45QB,807.0,850.0,18409.27,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,LG
BenQ BL2485TC,1819.0,1819.0,40418.18,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,BenQ
Hannspree HT273HPB,1756.0,2197.0,43917.829999999994,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,IPS,8.0,2.0736,Large,FullHD,0,0,Hannspree
Iiyama ProLite T1634MC-B8X,2191.0,2191.0,48684.02,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,700,450.0,IPS,25.0,2.0736,Small,FullHD,0,0,Iiyama
Neovo TX-42P,14790.0,14790.0,328633.8,42.0,1920.0,1080.0,1.7777777777777777,52.450170716245196,60.0,4000,500.0,VA,5.0,2.0736,XLarge,FullHD,0,0,Neovo
Samsung SHR-B,6708.0,8258.0,166272.25999999998,37.0,1920.0,540.0,3.5555555555555554,53.9052004494962,60.0,4000,700.0,VA,7.0,1.0368,XLarge,HD,0,0,Samsung
NEC P703,25900.0,39348.0,724905.2799999999,70.0,1920.0,1080.0,1.7777777777777777,31.47010242974712,85.0,5000,700.0,Other,8.0,2.0736,XLarge,FullHD,0,0,NEC
Asus ProArt PA147CDV,2028.0,2381.0,48983.99,14.0,1920.0,550.0,3.4909090909090907,142.65879086913955,60.0,1200,400.0,IPS,5.0,1.056,Small,HD,0,0,Asus
Asus TUF Gaming VG328QA1A,899.0,1225.0,23597.64,31.5,1920.0,1080.0,1.7777777777777777,69.9335609549936,170.0,3000,300.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,Asus
Asus TUF Gaming VG34VQEL1A,1099.0,1899.0,33307.78,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.442516268980477,4.9536,XLarge,QHD,0,0,Asus
Philips 24E1N3300A,949.0,949.0,21086.78,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips
AOC Q27E4CV,1048.0,1048.0,23286.559999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,AOC
Philips 240B9,1033.0,1179.0,24575.32,24.0,1920.0,1200.0,1.6,94.33981132056603,75.0,1000,300.0,IPS,4.0,2.304,Medium,FullHD,0,0,Philips
LG UltraGear 27GS75QX,969.0,1293.0,25130.82,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1000,300.0,IPS,1.0,3.6864,Large,QHD,1,0,LG
Iiyama G-Master GB2745QSU-B1,830.0,1150.0,21997.8,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
AOC AGON AG251FG,1246.0,1246.0,27686.12,25.0,1920.0,1080.0,1.7777777777777777,88.11628680329193,240.0,1000,400.0,TN,1.0,2.0736,Medium,FullHD,1,0,AOC
Lenovo ThinkVision P27h-30,1374.0,1898.0,36351.92,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,60.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Lenovo
LC-Power LC-M40-UWQHD-144,1954.0,2544.0,49972.78,40.0,3440.0,1440.0,2.388888888888889,93.23089616645332,144.0,1200,400.0,IPS,4.0,4.9536,XLarge,QHD,1,0,LC-Power
AOC CU34V5CW,1172.0,1669.0,31563.51,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,AOC
Iiyama ProLite TW1023ASC-B2P,1193.0,1471.0,29597.039999999997,10.1,1280.0,800.0,1.6,149.44920605238187,60.0,1000,387.0,IPS,25.0,1.024,Small,HD,0,0,Iiyama
Asus ProArt PA32UCG-K,15305.0,20488.0,397660.23,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,120.0,1000,1000.0,IPS,5.0,8.2944,XLarge,4K,1,1,Asus
UPERFECT Ustation Delta,1491.0,1990.0,38673.909999999996,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,300.0,IPS,25.0,2.0736,Small,FullHD,0,0,UPERFECT
Philips 24B2N4200,637.0,753.0,15442.9,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,Philips
LG UltraWide 40WP95XP,5074.0,7012.0,134275.46,39.7,5120.0,2160.0,2.3703703703703702,139.9742467450862,72.0,1000,300.0,IPS,5.0,11.0592,XLarge,4K,0,0,LG
LG UltraWide 34BA75QE,1491.0,1740.0,35896.409999999996,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,300.0,IPS,5.0,4.9536,XLarge,QHD,0,0,LG
NEC MultiSync E758,7442.0,13078.0,227977.19999999998,74.5,3840.0,2160.0,1.7777777777777777,59.138447518987874,60.0,1000,350.0,IPS,8.0,8.2944,XLarge,4K,0,0,NEC
Acer Nitro XV272UPbmiiprzx,1070.0,2339.0,37873.99,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,144.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,1,0,Acer
Lenovo L27qe,549.0,796.0,14942.949999999999,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,250.0,IPS,6.0,3.6864,Large,QHD,0,0,Lenovo
HP E32k G5,1761.0,3536.0,58849.67,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,HP
UPERFECT Ustation Delta Max,2199.0,2199.0,48861.78,18.5,1920.0,1080.0,1.7777777777777777,119.0760632476918,100.0,1200,300.0,IPS,16.0,2.0736,Small,FullHD,0,0,UPERFECT
Acer Predator X49Xbmipphuzx,4499.0,7999.0,138852.78,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674065,240.0,1500000,250.0,OLED,1.0,7.3728,XLarge,QHD,1,0,Acer
Iiyama ProLite TW1023ASC-B1P,845.0,845.0,18775.899999999998,10.1,1280.0,800.0,1.6,149.44920605238187,60.0,1000,450.0,IPS,25.0,1.024,Small,HD,0,0,Iiyama
Lenovo ThinkVision P27pz-30,4389.0,6229.0,117965.98,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,650.0,IPS,4.0,8.2944,Large,4K,0,0,Lenovo
LG UltraGear 27GS60QX,648.0,903.0,17231.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,3000,300.0,Other,1.0,3.6864,Large,QHD,1,0,LG
AOC 24B3CF2,372.0,692.0,11821.039999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC
LG UltraWide 49WQ95C,4804.0,7219.0,133575.53,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674065,144.0,1000,400.0,IPS,5.0,7.3728,XLarge,QHD,1,0,LG
AOC Q27E3UMF,779.0,916.0,18831.45,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,4000,369.7073170731707,VA,4.442516268980477,3.6864,Large,QHD,0,0,AOC
Philips 241B7QUBHEB,1536.0,1536.0,34129.92,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Philips
LG UltraGear 32GQ950P,3926.0,4503.0,93646.19,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,144.0,1000,450.0,IPS,1.0,8.2944,Large,4K,1,1,LG
Iiyama G-Master GB2790QSU-B1,1600.0,1600.0,35552.0,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,240.0,1000,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Iiyama
AOC AGON AG274FZ,1892.0,1892.0,42040.24,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,260.0,1000,400.0,IPS,1.0,2.0736,Large,FullHD,1,0,AOC
Acer Vero B247YEbmiprzxv,594.0,730.0,14709.64,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer
Asus VY249HE,779.0,779.0,17309.379999999997,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Asus
Acer Nitro VG270Ubmiipx,1576.0,1576.0,35018.72,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Acer
Samsung Essential Monitor S36GD 24,332.0,609.0,10454.51,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,3000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,Samsung
LG 27BA54QB,963.0,1062.0,22497.75,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,LG
BenQ BL2480T,819.0,994.0,20142.43,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,BenQ
Hannspree HT248PPB,1542.0,1752.0,36596.34,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,3000,300.0,IPS,8.0,2.0736,Small,FullHD,0,0,Hannspree
Iiyama ProLite T1634MC-B1S,2196.0,2337.0,50361.63,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,700,405.0,IPS,25.0,2.0736,Small,FullHD,0,0,Iiyama
AOC U27B3CF,976.0,1197.0,24142.03,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,AOC
BenQ SH5504,10157.0,10157.0,225688.53999999998,55.0,3840.0,2160.0,1.7777777777777777,80.10571527571994,60.0,1200,800.0,IPS,8.0,8.2944,XLarge,4K,0,0,BenQ
NEC P654Q,24600.0,24600.0,546612.0,65.0,3840.0,2160.0,1.7777777777777777,67.78175907945533,60.0,4000,700.0,VA,8.0,8.2944,XLarge,4K,0,0,NEC
Asus TUF Gaming VG34VQL1B,1171.0,2551.0,41351.42,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,4000,550.0,VA,4.0,4.9536,XLarge,QHD,1,0,Asus
Acer Predator X34Xbmiiphuzx,3675.0,4145.0,86880.2,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,240.0,1500000,275.0,OLED,1.0,4.9536,XLarge,QHD,1,0,Acer
Asus TUF Gaming VG27UQ1A,1508.0,1978.0,38729.46,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,160.0,1000,300.0,IPS,1.0,8.2944,Large,4K,1,1,Asus
Lorgar 27MP1,1969.0,1976.0,43828.95,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,160.0,1000,1000.0,IPS,1.0,8.2944,Large,4K,1,1,Lorgar
LG 24BP75CP,589.0,751.0,14887.4,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,LG
AOC Q24P2Q,668.0,1075.0,19364.73,24.0,2560.0,1440.0,1.7777777777777777,122.3837316712388,75.0,1000,250.0,IPS,4.0,3.6864,Medium,QHD,0,0,AOC
Acer Nitro KG272M3bmiipx,700.0,700.0,15554.0,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer
LG UltraFine 27BA45U,898.0,910.0,20086.879999999997,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG
AOC U32G3X,2507.0,3303.0,64549.1,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,144.0,1000,400.0,IPS,4.951367781155016,8.2944,Large,4K,1,1,AOC
Eizo ColorEdge CG319X,14963.0,21999.0,410647.82,31.0,4096.0,2160.0,1.8962962962962964,149.37544621992836,60.0,1500,350.0,IPS,9.0,8.84736,Large,4K,0,0,Eizo
MSI MAG 321CUP QD-OLED,3499.0,4658.0,90624.26999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,165.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,MSI
NEC V754Q,22028.0,22028.0,489462.16,75.0,4096.0,2160.0,1.8962962962962964,61.74185110423706,60.0,1200,500.0,IPS,8.0,8.84736,XLarge,4K,0,0,NEC
Samsung ViewFinity S60UA 24,859.0,1317.0,24175.36,24.0,2560.0,1440.0,1.7777777777777777,122.3837316712388,75.0,1000,300.0,IPS,5.0,3.6864,Medium,QHD,0,0,Samsung
Xiaomi Gaming Monitor G24i,372.0,528.0,9999.0,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,250.0,IPS,1.0,2.0736,Small,FullHD,1,0,Xiaomi
Acer Nitro ED270RS3bmiipx,479.0,710.0,13209.789999999999,27.0,,,1.9647970654360436,96.61369775073341,180.0,1000,250.0,VA,4.442516268980477,,Large,Unknown,1,0,Acer
Arzopa A1M,558.0,1249.0,20075.77,17.3,1920.0,1080.0,1.7777777777777777,127.33567457123111,60.0,1000,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Arzopa
HyperX Armada 64V69AA,2499.0,2499.0,55527.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,HyperX
AOC 24E1Q,395.0,535.0,10332.3,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,AOC
Viewsonic VG2756-2K,1300.0,1672.0,33018.92,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Viewsonic
Asus TUF Gaming VG259QMRL5A,,,,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,310.0,1000,400.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Asus
Fujitsu B27-9 TS FHD,705.0,995.0,18887.0,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Fujitsu
Lenovo G24e-20,469.0,665.0,12598.74,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,3000,300.0,VA,4.0,2.0736,Small,FullHD,0,0,Lenovo
