name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand,log_target,gaming_label
Viewsonic VP3256-4K,2667.0,3311.0,66415.58,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Viewsonic,11.10370200309015,Non-Gaming
Lenovo ThinkVision E24-30,469.0,780.0,13876.39,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Lenovo,9.538016176033171,Non-Gaming
MSI PRO MP251,319.0,888.0,13409.77,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,100.0,1300,300.0,IPS,4.0,2.0736,Medium,FullHD,0,0,MSI,9.503813394463211,Non-Gaming
Lenovo ThinkVision T24-40,666.0,797.0,16253.929999999998,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Lenovo,9.696151526361461,Gaming
Philips 27E1N1600AE,735.0,924.0,18431.49,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Philips,9.821870147343652,Non-Gaming
AOC Q27G2E,567.0,897.0,16265.04,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,144.0,1000,369.7073170731707,VA,4.442516268980477,3.6864,Large,QHD,1,0,AOC,9.696834777840873,Gaming
LG 24BA55W,844.0,844.0,18753.68,24.0,1920.0,1200.0,1.6,94.33981132056604,75.0,1000,350.0,IPS,5.0,2.304,Medium,FullHD,0,0,LG,9.83919860025366,Non-Gaming
MSI MAG 274QF X24,1099.0,1299.0,26641.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000,250.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,MSI,10.190273473564142,Gaming
ASRock Phantom Gaming PG27FF1A,516.0,882.0,15531.78,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,1100,250.0,IPS,5.0,2.0736,Large,FullHD,1,0,ASRock,9.65070790849354,Gaming
Eizo FlexScan EV2740X-BK,3600.0,4853.0,93912.83,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,2000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Eizo,11.450132938696129,Non-Gaming
Acer Nitro VG240YGbip,349.0,599.0,10532.28,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Acer,9.262295047602937,Gaming
Asus VA27UQSB,1053.0,1509.0,28463.82,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Asus,10.256424217809945,Non-Gaming
TCL 25G64,857.0,1300.0,23964.27,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,300.0,1000,600.0,IPS,1.0,2.0736,Medium,FullHD,1,0,TCL,10.084360977960477,Gaming
Acer Vero B278UEbemiqprcuzx,1148.0,1223.0,26341.81,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Acer,10.178950651459864,Non-Gaming
Philips 27B2N3500J,780.0,919.0,18875.89,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,Philips,9.845693701554637,Gaming
Iiyama ProLite TF1534MC-B7X,1807.0,2132.0,43762.29,15.0,1024.0,768.0,1.3333333333333333,85.33333333333333,146.44827586206895,700,330.0,TN,8.0,0.786432,Small,HD,1,0,Iiyama,10.686550617085134,Gaming
MSI Modern MD272QXP,1025.0,1025.0,22775.5,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1000,400.0,IPS,4.0,3.6864,Large,QHD,0,0,MSI,10.033484581649823,Non-Gaming
Asus BE24EQSK,860.0,940.0,19998.0,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,300.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Asus,9.903437551286085,Non-Gaming
LG 43UH7N-E,3502.0,4810.0,92346.32,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1000,700.0,IPS,8.0,8.2944,XLarge,4K,0,0,LG,11.43331196517381,Non-Gaming
LG 27BP55U,1120.0,1239.0,26208.49,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG,10.173876837906086,Non-Gaming
Neovo LH-2703,644.0,644.0,14309.679999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Neovo,9.568761390638825,Non-Gaming
Hannspree HS322UPB,1338.0,1338.0,29730.359999999997,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,60.0,1200,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Hannspree,10.299957659984551,Non-Gaming
Viewsonic VA3420C,1141.0,1600.0,30452.51,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,2000,300.0,IPS,4.951367781155016,4.9536,XLarge,QHD,1,0,Viewsonic,10.32395653743082,Gaming
LG UltraGear 32GS75QX,1243.0,1494.0,30408.07,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,1200,400.0,IPS,1.0,3.6864,Large,QHD,1,0,LG,10.32249619815839,Gaming
Iiyama ProLite XUB2792HSC-B5,915.0,1091.0,22286.66,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,4.0,2.0736,Large,FullHD,0,0,Iiyama,10.011788441057574,Non-Gaming
Asus ProArt PA148CTV,1708.0,1933.0,40451.509999999995,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,60.0,700,342.715043074884,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,10.607883972477442,Non-Gaming
Xiaomi Mi Gaming Display 27,705.0,1320.0,22497.75,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,1000,400.0,IPS,4.0,3.6864,Large,QHD,1,0,Xiaomi,10.02121503109369,Gaming
Philips Evnia 32M1C5200W,779.0,1026.0,20053.55,31.5,1920.0,1080.0,1.7777777777777777,69.9335609549936,240.0,3500,300.0,VA,4.0,2.0736,Large,FullHD,1,0,Philips,9.906211339657721,Gaming
AOC AGON PRO AG326UD,2974.0,3597.0,73003.81,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,165.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,AOC,11.198280608370808,Gaming
Verbatim PM-14,540.0,588.0,12532.08,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,103.74406332453826,1000,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Verbatim,9.436126827739638,Non-Gaming
MSI MAG 346CQ,1249.0,1249.0,27752.78,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,300.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,MSI,10.23112732611421,Gaming
Neovo X-19E,2394.0,2917.0,59005.21,19.0,1280.0,1024.0,1.25,86.27367393593732,75.0,1000,250.0,TN,3.0,1.31072,Small,HD,0,0,Neovo,10.985397971586305,Non-Gaming
Acer Vero B277UGbmiiprzx,761.0,1099.0,20664.6,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,Acer,9.936225761123902,Gaming
Dell S2721HGF,1106.0,1106.0,24575.32,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,144.0,3000,350.0,VA,4.0,2.0736,Large,FullHD,1,0,Dell,10.109538656695962,Gaming
Iiyama G-Master G2770QSU-B6,799.0,1093.0,21020.12,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1200,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Iiyama,9.953282925599487,Gaming
Dell S2425H,429.0,499.0,10310.08,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1500,250.0,IPS,8.0,2.0736,Small,FullHD,0,0,Dell,9.240974324192141,Non-Gaming
Dell Pro Plus P3225QE,2185.0,3122.0,58960.77,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,100.0,1500,350.0,IPS,5.0,8.2944,Large,4K,0,0,Dell,10.984644546765399,Non-Gaming
AOC 27B2QAM,527.0,920.0,16076.17,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,4000,369.7073170731707,VA,4.0,2.0736,Large,FullHD,0,0,AOC,9.68515553221914,Non-Gaming
Acer Vero B248YEbemiqprcuzxv,961.0,1004.0,21831.15,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer,9.991138933013161,Non-Gaming
Asus VZ279HEG1R,1619.0,1619.0,35974.18,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Asus,10.490584535217687,Non-Gaming
KTC Q24T09,716.0,2000.0,30174.76,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116516,180.0,1000,350.0,IPS,3.0,3.6864,Small,QHD,1,0,KTC,10.314794232061153,Gaming
Asus ROG Swift OLED PG27AQDM,3078.0,4923.0,88891.11,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,240.0,1500000,450.0,OLED,1.0,3.6864,Medium,QHD,1,0,Asus,11.395178666157282,Gaming
LG UltraWide 34BA85QE,1819.0,1986.0,42273.55,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,300.0,IPS,5.0,4.9536,XLarge,QHD,0,0,LG,10.651940529121127,Non-Gaming
Neovo LW-2202,322.0,802.0,12487.64,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,Neovo,9.432574710081305,Non-Gaming
LG UltraFine 32UQ750P,2838.0,2838.0,63060.35999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,144.0,2500,400.0,VA,4.0,8.2944,Large,4K,1,1,LG,11.051863499628306,Gaming
Philips 279C9,2411.0,2411.0,53572.42,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1300,400.0,IPS,5.0,8.2944,Large,4K,0,0,Philips,10.888808328539657,Non-Gaming
Asus VP229HF,359.0,477.0,9287.96,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,100.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Asus,9.136581877209663,Non-Gaming
Asus ProArt PA27UCGE,3325.0,3834.0,79536.48999999999,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,160.0,1000,600.0,IPS,1.0,8.2944,Large,4K,1,1,Asus,11.28398376181418,Gaming
MSI G274F,569.0,883.0,16131.72,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,1.0,2.0736,Large,FullHD,1,0,MSI,9.68860478678504,Gaming
Acer V176Lbmi,519.0,905.0,15820.64,17.0,1280.0,1024.0,1.25,96.42351792840054,75.0,1000,250.0,TN,5.0,1.31072,Small,HD,0,0,Acer,9.66913390219393,Non-Gaming
Acer Nitro KG241YP3bip,384.0,613.0,11076.67,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,3000,250.0,VA,4.442516268980477,2.0736,Small,FullHD,1,0,Acer,9.312686649378819,Gaming
ASRock Phantom Gaming PGO27QFV,2539.0,3439.0,66415.58,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,360.0,1500000,250.0,OLED,1.0,3.6864,Large,QHD,1,0,ASRock,11.10370200309015,Gaming
MSI PRO MP273U,864.0,1028.0,21020.12,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,300.0,IPS,4.0,8.2944,Large,4K,0,0,MSI,9.953282925599487,Non-Gaming
